,index,archive_date,market_open,market_high,market_low,market_close,market_volume,market_ticker,macro_open,macro_high,macro_low,macro_close,indicators_rsi,indicators_sma,indicators_ema,Unnamed: 0,financial_share,fin_pos_share_count,fin_neg_share_count,fin_neu_share_count,fin_pos_share,fin_neg_share,fin_neu_share
276,11,14.11.2025,74.97,75.88,74.87,75.76,4219442.0,SHEL,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
277,10,14.11.2025,36.02,36.53,35.9,36.53,7048120.0,BP,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
278,8,14.11.2025,71.32,71.9573,71.13,71.38,4159910.0,USO,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
279,7,14.11.2025,156.23,157.95,154.81,157.62,8484812.0,CVX,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
280,6,14.11.2025,90.96,92.22,89.815,92.02,17089864.0,XLE,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
281,9,14.11.2025,118.45,119.48,116.6564,119.29,17064267.0,XOM,,,,,66.2547,114.5782,115.1425,76.0,0.2506024096385542,0.4038461538461538,0.4230769230769231,0.173076923076923,0.3964699980789458,0.449528836870981,0.154001165050073
282,252,15.01.2026,34.85,35.315,34.735,35.15,10717050.0,BP,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
283,253,15.01.2026,71.6,71.71,70.995,71.13,4748428.0,USO,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
284,256,15.01.2026,73.36,73.845,73.055,73.42,4679474.0,SHEL,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
285,254,15.01.2026,165.77,167.33,165.1,166.16,8097405.0,CVX,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
286,257,15.01.2026,129.13,130.195,128.3,129.13,17400039.0,XOM,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
287,255,15.01.2026,47.63,48.07,47.27,47.61,49328793.0,XLE,0.8589,0.8625,0.8584,0.8613,66.0861,122.4403,123.1096,78.0,0.2147505422993492,0.5151515151515151,0.3737373737373737,0.1111111111111111,0.5123144027179823,0.3963403336656818,0.0913452636163357
288,130,15.12.2025,68.49,68.53,67.61,67.89,6298849.0,USO,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
289,126,15.12.2025,149.84,150.1,148.43,149.8,7502951.0,CVX,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
290,127,15.12.2025,45.61,45.61,44.82,45.19,27338430.0,XLE,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
291,131,15.12.2025,72.79,72.85,71.9045,72.23,3934013.0,SHEL,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
292,128,15.12.2025,119.01,119.03,116.85,117.76,16358669.0,XOM,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
293,129,15.12.2025,35.53,35.53,34.96,35.25,6062575.0,BP,0.8514,0.8527,0.8496,0.8507,53.7349,116.2429,116.7731,82.0,0.2654155495978552,0.3838383838383838,0.3838383838383838,0.2323232323232323,0.3853822873984592,0.4111973133010023,0.2034203993005384
294,258,16.01.2026,166.59,167.29,165.81,166.26,9745753.0,CVX,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
295,259,16.01.2026,47.56,47.805,47.485,47.69,30796285.0,XLE,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
296,263,16.01.2026,128.91,130.16,128.87,129.89,16592354.0,XOM,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
297,260,16.01.2026,74.255,74.5354,73.715,74.25,4157242.0,SHEL,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
298,261,16.01.2026,72.3,72.52,71.57,71.65,4492057.0,USO,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
299,262,16.01.2026,35.41,35.62,35.29,35.38,5280236.0,BP,0.8614,0.8632,0.86,0.862,67.1594,123.205,123.8955,83.0,0.2025,0.5308641975308642,0.2716049382716049,0.1975308641975308,0.5504553848073958,0.2807501376499483,0.1687944775426559
300,494,16.03.2026,57.76,58.1,57.27,57.9,39474322.0,XLE,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
301,492,16.03.2026,156.0,157.78,154.76,157.23,22835633.0,XOM,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
302,493,16.03.2026,196.6,197.84,195.575,196.84,12683919.0,CVX,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
303,495,16.03.2026,116.93,118.91,114.36,115.03,66869673.0,USO,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
304,496,16.03.2026,42.65,43.325,42.54,42.9,15163107.0,BP,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
305,497,16.03.2026,89.97,91.09,89.77,90.48,6492697.0,SHEL,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163,85.0,0.2307692307692307,0.3763440860215054,0.4193548387096774,0.2043010752688172,0.3724225516885579,0.4583007801433707,0.1692766681680713
306,135,16.12.2025,148.54,148.82,146.49,146.75,11290538.0,CVX,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
307,133,16.12.2025,66.75,66.78,65.985,66.17,6816102.0,USO,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
308,137,16.12.2025,71.16,71.28,70.115,70.46,5381812.0,SHEL,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
309,136,16.12.2025,116.765,116.84,114.61,114.68,17638716.0,XOM,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
310,132,16.12.2025,44.83,44.85,43.77,43.81,48449300.0,XLE,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
311,134,16.12.2025,34.46,34.545,33.74,33.76,11885388.0,BP,0.8508,0.8521,0.8471,0.8513,43.6469,116.2549,116.3896,87.0,0.2301980198019802,0.3978494623655914,0.3978494623655914,0.2043010752688172,0.3741272056742734,0.4358919978748689,0.1899807964508576
312,378,17.02.2026,183.3,183.8,178.74,180.55,9849048.0,CVX,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
313,379,17.02.2026,37.64,37.81,37.05,37.56,7290323.0,BP,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
314,381,17.02.2026,76.21,76.48,75.18,75.73,9329636.0,USO,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
315,380,17.02.2026,148.2,149.13,145.15,146.19,19766567.0,XOM,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
316,382,17.02.2026,54.56,54.905,53.18,53.75,50499593.0,XLE,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
317,383,17.02.2026,77.92,78.21,76.94,77.94,4849554.0,SHEL,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257,89.0,0.2418136020151133,0.3958333333333333,0.375,0.2291666666666666,0.4067617150842442,0.3857793000607321,0.2074589848550236
318,498,17.03.2026,117.42,119.13,116.07,118.84,40127648.0,USO,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
319,499,17.03.2026,43.67,44.265,43.5101,43.85,18098354.0,BP,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
320,500,17.03.2026,92.0,92.95,91.69,91.97,5995570.0,SHEL,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
321,501,17.03.2026,158.25,160.45,156.8,158.81,21592171.0,XOM,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
322,502,17.03.2026,58.23,59.05,57.98,58.51,40137744.0,XLE,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
323,503,17.03.2026,197.485,200.58,196.46,197.97,14018581.0,CVX,0.8691,0.8721,0.8659,0.8665,68.2385,152.48,152.9221,90.0,0.1981351981351981,0.4,0.4235294117647059,0.1764705882352941,0.4008806681825845,0.4495674302209586,0.1495519015964568
324,17,17.11.2025,75.37,75.95,75.08,75.4,4304263.0,SHEL,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
325,12,17.11.2025,157.72,157.89,154.435,154.82,8744980.0,CVX,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
326,16,17.11.2025,91.91,91.94,89.98,90.34,18723669.0,XLE,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
327,14,17.11.2025,36.53,36.99,36.44,36.5,9067016.0,BP,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
328,15,17.11.2025,118.97,119.5,117.11,117.68,16034860.0,XOM,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
329,13,17.11.2025,71.6,71.78,71.285,71.3,3647372.0,USO,,,,,59.5663,114.836,115.3737,91.0,0.2372881355932203,0.3877551020408163,0.3775510204081632,0.2346938775510204,0.3885819344515057,0.3975700193903016,0.2138480461581926
330,142,17.12.2025,71.72,71.81,71.14,71.55,4871136.0,SHEL,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
331,138,17.12.2025,67.22,68.06,66.83,67.98,7397990.0,USO,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
332,139,17.12.2025,147.5,149.87,147.35,149.52,8805268.0,CVX,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
333,143,17.12.2025,115.21,117.62,115.17,117.41,18502152.0,XOM,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
334,141,17.12.2025,44.13,44.88,44.06,44.78,43016459.0,XLE,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
335,140,17.12.2025,34.5,34.56,34.12,34.47,7160792.0,BP,0.8512,0.8544,0.8504,0.8516,52.2108,116.4422,116.4189,92.0,0.2808716707021791,0.4310344827586206,0.3448275862068966,0.2241379310344827,0.424942220022192,0.3674037068448743,0.2076540731329336
336,387,18.02.2026,54.53,54.86,54.22,54.78,59196116.0,XLE,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
337,388,18.02.2026,38.15,38.6,37.95,38.53,10318120.0,BP,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
338,389,18.02.2026,79.6,79.915,79.13,79.87,4644127.0,SHEL,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
339,385,18.02.2026,148.15,150.98,147.61,150.68,19849670.0,XOM,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
340,386,18.02.2026,77.92,79.63,77.845,79.4,10251376.0,USO,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
341,384,18.02.2026,183.23,183.92,181.98,183.87,10313434.0,CVX,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796,94.0,0.2434782608695652,0.5267857142857143,0.2767857142857143,0.1964285714285714,0.5338716438970227,0.2804016192145884,0.1857267368883888
342,505,18.03.2026,121.03,122.87,117.45,121.67,70647805.0,USO,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
343,506,18.03.2026,58.74,58.97,58.43,58.43,42908021.0,XLE,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
344,507,18.03.2026,92.37,92.925,91.96,92.75,7607911.0,SHEL,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
345,508,18.03.2026,159.66,160.18,157.53,157.59,18947142.0,XOM,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
346,509,18.03.2026,44.35,44.72,44.28,44.61,16789125.0,BP,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
347,504,18.03.2026,199.22,200.73,198.51,198.61,13305001.0,CVX,0.8665,0.8733,0.8653,0.8731,65.1248,153.1264,153.5445,95.0,0.2144469525959368,0.4105263157894737,0.4421052631578947,0.1473684210526315,0.4106832248772266,0.460040891136506,0.1292758839862673
348,21,18.11.2025,117.26,119.48,116.48,119.03,15808518.0,XOM,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
349,20,18.11.2025,35.94,36.765,35.92,36.69,8211815.0,BP,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
350,19,18.11.2025,71.32,72.68,70.91,72.5,5342950.0,USO,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
351,18,18.11.2025,89.95,91.3,89.7,91.06,17419954.0,XLE,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
352,23,18.11.2025,74.16,75.52,74.01,75.31,5506234.0,SHEL,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
353,22,18.11.2025,152.5,154.28,151.76,153.62,10813365.0,CVX,,,,,62.9442,115.0898,115.753,96.0,0.2693156732891832,0.3934426229508196,0.4508196721311475,0.1557377049180328,0.3975932885345473,0.4641576705441118,0.1382490409213408
354,148,18.12.2025,71.44,71.5599,71.015,71.31,5264853.0,SHEL,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
355,144,18.12.2025,148.85,149.27,147.08,147.69,6998843.0,CVX,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
356,145,18.12.2025,44.65,44.71,43.98,44.13,29700827.0,XLE,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
357,146,18.12.2025,116.99,116.99,115.63,116.54,13705560.0,XOM,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
358,147,18.12.2025,67.77,67.9388,67.095,67.19,4713782.0,USO,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
359,149,18.12.2025,34.19,34.19,33.22,33.31,15228878.0,BP,0.8516,0.8538,0.8501,0.853,49.6228,116.4862,116.329,97.0,0.2494279176201373,0.4036697247706422,0.3302752293577982,0.2660550458715596,0.4139252123889321,0.3370742994291716,0.2490004881818963
360,390,19.02.2026,80.11,80.53,79.59,80.38,5813380.0,SHEL,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
361,391,19.02.2026,55.46,55.88,54.925,55.18,62513522.0,XLE,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
362,392,19.02.2026,152.2,153.38,150.835,150.97,20305026.0,XOM,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
363,393,19.02.2026,80.43,81.27,79.69,81.19,11767982.0,USO,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
364,394,19.02.2026,185.29,187.9,184.74,184.78,10773342.0,CVX,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
365,395,19.02.2026,39.05,39.509,38.815,39.01,9471423.0,BP,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717,99.0,0.2585034013605442,0.4824561403508772,0.3947368421052631,0.1228070175438596,0.4723273874711423,0.412858518489215,0.1148140940396426
366,510,19.03.2026,199.79,202.44,199.0,201.44,16918429.0,CVX,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
367,511,19.03.2026,58.87,59.72,58.52,59.36,69231382.0,XLE,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
368,512,19.03.2026,91.625,92.63,90.96,91.19,12395639.0,SHEL,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
369,513,19.03.2026,45.69,46.79,45.644,45.86,37659746.0,BP,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
370,514,19.03.2026,120.4,125.19,114.68,117.36,96157253.0,USO,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
371,515,19.03.2026,158.26,159.56,154.84,158.16,27082733.0,XOM,0.8731,0.8738,0.8608,0.8628,65.9075,153.5307,154.1599,100.0,0.2125,0.3235294117647059,0.4803921568627451,0.196078431372549,0.3008676582379107,0.5225159741295788,0.1766163676325104
372,27,19.11.2025,151.16,151.955,150.25,151.7,7539905.0,CVX,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
373,26,19.11.2025,35.65,35.98,35.62,35.95,7181082.0,BP,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
374,25,19.11.2025,116.85,118.18,115.93,117.35,15919239.0,XOM,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
375,24,19.11.2025,73.36,73.755,73.26,73.67,5737472.0,SHEL,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
376,29,19.11.2025,70.48,70.91,70.11,70.88,4790201.0,USO,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
377,28,19.11.2025,89.45,90.165,88.82,89.88,20531369.0,XLE,,,,,56.6064,115.3481,115.8591,101.0,0.2281449893390192,0.4018691588785046,0.411214953271028,0.1869158878504672,0.402382387898419,0.436595088825403,0.1610225232761779
378,152,19.12.2025,44.25,44.53,44.025,44.13,30946501.0,XLE,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
379,153,19.12.2025,33.83,34.085,33.805,33.94,12735174.0,BP,0.853,0.8545,0.8519,0.8539,50.0822,116.4904,116.271,102.0,0.2193396226415094,0.5053763440860215,0.3440860215053763,0.1505376344086021,0.5089932371641015,0.3634701954253405,0.1275365674105579
