,archive_date,financial_share,fin_pos_share_count,fin_neg_share_count,fin_neu_share_count,fin_pos_share,fin_neg_share,fin_neu_share
139,27.02.2026,0.2616136919315403,0.3177570093457944,0.4766355140186916,0.205607476635514,0.3087934916110965,0.5039696472843487,0.1872368611045548
140,27.03.2026,0.18872549019607843,0.36363636363636365,0.5584415584415584,0.07792207792207792,0.3527639416722395,0.5744310446982165,0.07280501362954396
141,27.11.2025,0.23353293413173654,0.4230769230769231,0.4358974358974359,0.14102564102564102,0.4100905522763289,0.46288656271505985,0.12702288500861125
142,27.12.2025,0.024691358024691357,0.0,0.0,1.0,0.0,0.0,1.0
143,28.01.2026,0.28007889546351084,0.5070422535211268,0.36619718309859156,0.1267605633802817,0.5104246568574914,0.3750071699846226,0.114568173157886
144,28.02.2026,0.045,0.4444444444444444,0.5555555555555556,0.0,0.39182307395662225,0.6081769260433778,0.0
145,28.03.2026,0.06432748538011696,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.392639428278937,0.3838120269448534,0.22354854477620964
146,28.11.2025,0.20765027322404372,0.4473684210526316,0.4342105263157895,0.11842105263157894,0.4337094413571207,0.4580056516219357,0.10828490702094364
147,28.12.2025,0.05982905982905983,0.5714285714285714,0.42857142857142855,0.0,0.5666897782905859,0.43331022170941413,0.0
148,29.01.2026,0.3071786310517529,0.4782608695652174,0.41847826086956524,0.10326086956521739,0.4753807919746103,0.43162588991514417,0.09299331811024551
149,29.03.2026,0.0755813953488372,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.4620611527409971,0.3338368139863484,0.20410203327265447
150,29.11.2025,0.06770833333333333,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.17029821033966294,0.46926585300288265,0.3604359366574544
151,29.12.2025,0.18376068376068377,0.5116279069767442,0.3488372093023256,0.13953488372093023,0.4969540916994967,0.3635464784545338,0.1394994298459695
152,30.01.2026,0.2482758620689655,0.4166666666666667,0.4074074074074074,0.17592592592592593,0.42358948432472326,0.42365289461865235,0.15275762105662438
153,30.03.2026,0.2663316582914573,0.330188679245283,0.49056603773584906,0.1792452830188679,0.32884508982792343,0.5123221848007186,0.15883272537135798
154,30.11.2025,0.0821917808219178,0.25,0.3333333333333333,0.4166666666666667,0.26635139758671195,0.3519940394331307,0.3816545629801574
155,30.12.2025,0.1821561338289963,0.3877551020408163,0.42857142857142855,0.1836734693877551,0.3724000037347014,0.45642213338385684,0.1711778628814418
156,31.01.2026,0.03614457831325301,0.5,0.3333333333333333,0.16666666666666666,0.4650542349148226,0.3873062113605047,0.14763955372467266
157,31.03.2026,0.2092511013215859,0.45263157894736844,0.4105263157894737,0.1368421052631579,0.4514314033194128,0.42000177245041936,0.12856682423016785
158,31.12.2025,0.22033898305084745,0.5,0.40384615384615385,0.09615384615384616,0.473957702009689,0.429283954970888,0.09675834301942299
