archive_date,market_open,market_high,market_low,market_close,market_volume,market_ticker,macro_open,macro_high,macro_low,macro_close,indicators_rsi,indicators_sma,indicators_ema
2026-01-26,36.86,36.91,36.455,36.76,5496342.0,BP,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-26,136.93,136.9398,134.17,134.84,16056066.0,XOM,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-26,74.14,74.28,73.13,73.25,5212268.0,SHEL,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-26,73.36,73.77,72.94,73.48,4486331.0,USO,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-26,49.865,49.89,48.95,49.22,40122625.0,XLE,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-26,168.325,168.41,166.77,167.5,8912601.0,CVX,0.845,0.845,0.8398,0.8416,73.3473,127.2948,128.4809
2026-01-27,49.39,49.815,49.16,49.67,39328585.0,XLE,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-27,73.96,75.45,73.92,75.45,4772680.0,SHEL,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-27,73.95,75.71,73.69,75.66,6095052.0,USO,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-27,37.0,37.64,36.91,37.62,6139778.0,BP,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-27,135.245,136.93,134.71,136.83,14484283.0,XOM,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-27,167.77,169.35,166.65,169.05,9729410.0,CVX,0.842,0.8438,0.8278,0.8304,75.8245,128.4142,129.4696
2026-01-28,76.0,76.045,75.03,75.79,4115581.0,SHEL,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-28,137.69,138.01,136.67,137.58,15637279.0,XOM,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-28,37.85,37.91,37.27,37.7,6356541.0,BP,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-28,49.97,50.14,49.56,50.05,41890386.0,XLE,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-28,76.26,76.74,75.63,76.62,6508730.0,USO,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-28,169.955,170.42,168.195,169.93,9200244.0,CVX,0.8304,0.8406,0.8301,0.8364,76.7033,129.7685,130.4258
2026-01-29,51.15,51.73,50.48,50.51,77520650.0,XLE,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-29,80.11,80.38,78.165,79.14,13188846.0,USO,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-29,77.97,78.17,76.91,77.47,10779628.0,SHEL,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-29,140.32,142.34,139.11,140.51,35760620.0,XOM,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-29,172.65,174.92,171.04,171.19,16786612.0,CVX,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-29,38.63,38.885,37.84,38.04,12781159.0,BP,0.8364,0.8398,0.8335,0.8353,79.7937,131.0171,131.6426
2026-01-30,50.36,51.085,49.875,51.05,74039404.0,XLE,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-01-30,79.44,79.95,77.65,79.52,11586234.0,USO,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-01-30,77.02,77.09,75.785,77.03,7081359.0,SHEL,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-01-30,172.615,177.3,171.27,176.9,22946582.0,CVX,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-01-30,138.74,142.205,137.83,141.4,29657667.0,XOM,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-01-30,38.0,38.225,37.325,37.88,11765762.0,BP,0.8354,0.8438,0.8349,0.8437,80.634,132.2082,132.8149
2026-02-02,37.72,37.945,37.285,37.7,11537584.0,BP,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-02,50.1,50.51,49.77,50.05,61479856.0,XLE,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-02,139.83,140.32,138.06,138.4,27735570.0,XOM,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-02,76.04,76.325,75.5,75.73,6001816.0,SHEL,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-02,173.44,176.27,172.65,174.03,14235347.0,CVX,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-02,75.5,75.67,74.46,75.33,8544403.0,USO,0.8431,0.8491,0.842,0.848,70.0575,133.2276,133.4337
2026-02-03,75.46,77.845,75.27,77.63,8230596.0,SHEL,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-03,37.61,38.92,37.54,38.82,9931413.0,BP,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-03,50.24,51.78,50.02,51.67,83204518.0,XLE,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-03,173.88,178.82,173.7541,178.04,18164926.0,CVX,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-03,138.64,145.01,138.31,143.73,37442320.0,XOM,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-03,75.85,77.635,75.64,77.47,10749514.0,USO,0.848,0.8488,0.8453,0.846,76.0645,134.4471,134.6758
2026-02-04,51.82,52.9599,51.82,52.83,78149891.0,XLE,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-04,78.31,79.3,78.14,78.79,9608473.0,SHEL,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-04,178.88,182.59,178.88,181.23,16170478.0,CVX,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-04,39.22,39.51,38.895,39.2,11183344.0,BP,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-04,76.52,79.37,76.2,77.88,17514908.0,USO,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-04,144.115,147.84,144.115,147.59,29426241.0,XOM,0.846,0.8481,0.8447,0.8469,79.3029,135.6807,136.2634
2026-02-05,52.26,52.49,51.435,52.21,54235648.0,XLE,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-05,146.58,146.73,143.795,146.08,18431739.0,XOM,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-05,179.64,180.46,177.41,179.23,10474142.0,CVX,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-05,76.29,76.6,74.47,74.63,11393484.0,SHEL,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-05,76.86,77.305,75.88,76.69,5989532.0,USO,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-05,38.255,38.55,37.97,38.17,10755670.0,BP,0.8468,0.8492,0.8458,0.849,75.0265,136.8832,137.4394
2026-02-06,38.33,39.19,38.29,39.01,6063846.0,BP,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-06,180.3,182.1,179.512,180.86,9901816.0,CVX,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-06,75.18,76.22,75.02,75.29,8878730.0,SHEL,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-06,146.62,149.57,146.09,149.05,17216025.0,XOM,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-06,76.24,77.99,76.17,76.99,6661472.0,USO,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-06,52.5,53.415,52.36,53.25,41669571.0,XLE,0.849,0.8499,0.8455,0.8462,77.5866,138.2424,138.8519
2026-02-09,38.905,39.355,38.87,39.22,7208426.0,BP,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-09,149.26,151.55,148.63,151.21,21297302.0,XOM,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-09,76.83,78.63,76.79,78.02,3201128.0,USO,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-09,181.01,182.82,179.95,182.6,12021285.0,CVX,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-09,53.205,53.72,52.975,53.64,38798501.0,XLE,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-09,76.43,77.85,76.33,77.8,5594282.0,SHEL,0.8462,0.8467,0.8384,0.8392,79.2524,139.7145,140.3621
2026-02-10,78.38,78.4,77.285,77.9,3925844.0,SHEL,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-10,182.73,182.95,180.86,182.26,7458163.0,CVX,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-10,151.35,151.78,149.82,151.59,15800255.0,XOM,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-10,53.77,53.79,53.24,53.58,32145991.0,XLE,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-10,78.3,78.44,77.28,78.03,6541954.0,USO,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-10,37.01,37.4,36.15,36.97,23286030.0,BP,0.8393,0.8412,0.8382,0.8406,79.5405,140.99,141.7212
2026-02-11,79.68,79.83,78.24,78.89,10313073.0,USO,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-11,183.94,186.52,183.55,185.82,10502119.0,CVX,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-11,37.94,38.82,37.74,38.55,13206912.0,BP,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-11,78.78,80.255,78.61,80.23,6948400.0,SHEL,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-11,153.97,156.93,153.57,155.56,23091488.0,XOM,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-11,54.28,55.11,54.25,54.98,57349665.0,XLE,0.8405,0.845,0.8384,0.8422,82.3049,142.545,143.4249
2026-02-12,79.47,79.6,77.63,78.22,7351119.0,SHEL,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-12,38.07,38.15,36.83,37.19,14268020.0,BP,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-12,54.94,55.24,53.76,53.98,67427841.0,XLE,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-12,78.0,78.07,75.71,76.38,7442609.0,USO,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-12,185.8,185.8,182.09,182.4,9673715.0,CVX,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-12,153.89,155.25,149.88,149.93,30652471.0,XOM,0.8423,0.8437,0.8408,0.8423,70.4303,143.6794,144.2922
2026-02-13,182.54,184.84,181.72,183.74,9034683.0,CVX,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-13,37.19,37.725,36.97,37.66,7462973.0,BP,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-13,150.55,151.66,147.98,148.45,20166031.0,XOM,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-13,76.12,76.72,75.66,76.22,6172193.0,USO,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-13,78.18,78.81,77.925,78.77,5364745.0,SHEL,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-13,53.94,54.575,53.81,54.35,48392131.0,XLE,0.8423,0.844,0.8413,0.8425,67.0552,144.7172,144.8466
2026-02-17,183.3,183.8,178.74,180.55,9849048.0,CVX,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-17,37.64,37.81,37.05,37.56,7290323.0,BP,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-17,148.2,149.13,145.15,146.19,19766567.0,XOM,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-17,76.21,76.48,75.18,75.73,9329636.0,USO,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-17,54.56,54.905,53.18,53.75,50499593.0,XLE,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-17,77.92,78.21,76.94,77.94,4849554.0,SHEL,0.8437,0.847,0.8434,0.8434,62.1568,145.4525,145.0257
2026-02-18,183.23,183.92,181.98,183.87,10313434.0,CVX,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-18,148.15,150.98,147.61,150.68,19849670.0,XOM,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-18,77.92,79.63,77.845,79.4,10251376.0,USO,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-18,54.53,54.86,54.22,54.78,59196116.0,XLE,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-18,38.15,38.6,37.95,38.53,10318120.0,BP,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-18,79.6,79.915,79.13,79.87,4644127.0,SHEL,0.8435,0.8487,0.8431,0.8485,67.272,146.4552,145.7796
2026-02-19,80.11,80.53,79.59,80.38,5813380.0,SHEL,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-19,55.46,55.88,54.925,55.18,62513522.0,XLE,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-19,152.2,153.38,150.835,150.97,20305026.0,XOM,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-19,80.43,81.27,79.69,81.19,11767982.0,USO,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-19,185.29,187.9,184.74,184.78,10773342.0,CVX,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-19,39.05,39.509,38.815,39.01,9471423.0,BP,0.8485,0.8516,0.8468,0.8493,67.5768,147.2709,146.4717
2026-02-20,150.49,150.8055,146.46,147.28,25908581.0,XOM,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-20,80.54,81.24,80.17,80.85,9427292.0,USO,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-20,79.36,79.945,79.06,79.78,5506284.0,SHEL,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-20,38.12,38.245,37.75,38.18,7349135.0,BP,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-20,184.59,184.89,182.32,183.93,9566208.0,CVX,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-20,55.0,55.285,54.51,54.88,50833496.0,XLE,0.8493,0.8515,0.8467,0.8487,59.9281,147.7598,146.5794
2026-02-23,148.15,151.27,148.13,150.76,16073091.0,XOM,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-23,184.67,186.63,184.05,184.91,7047219.0,CVX,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-23,81.49,81.92,80.5,80.9,5941178.0,USO,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-23,55.035,55.93,54.865,55.15,44013472.0,XLE,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-23,80.03,80.94,79.725,79.97,4549691.0,SHEL,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-23,38.305,38.82,38.13,38.41,6291407.0,BP,0.8483,0.8493,0.8447,0.8484,64.0597,148.7101,147.1369
2026-02-24,185.285,185.96,183.85,185.34,7451798.0,CVX,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-24,81.19,81.22,79.8,80.76,10649529.0,USO,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-24,80.43,80.875,79.95,80.78,5661084.0,SHEL,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-24,150.42,150.72,148.03,149.26,14185457.0,XOM,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-24,38.39,38.44,38.045,38.3,7448869.0,BP,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-24,55.11,55.22,54.4,55.1,42921656.0,XLE,0.8484,0.8498,0.8475,0.8493,61.1338,149.1751,147.4199
2026-02-25,55.3,55.37,54.185,54.87,36207494.0,XLE,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-25,185.84,185.98,182.5101,184.22,9440721.0,CVX,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-25,80.1,80.135,79.32,79.73,6547301.0,USO,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-25,81.3,82.29,80.79,82.28,7073631.0,SHEL,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-25,149.91,150.18,147.33,149.06,15225745.0,XOM,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-25,38.37,38.37,37.79,38.09,10814115.0,BP,0.8493,0.8495,0.8464,0.8466,60.7355,149.3521,147.6386
2026-02-26,37.46,38.495,37.265,37.99,8116886.0,BP,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-26,54.37,55.67,54.12,55.05,47033507.0,XLE,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-26,182.9,186.26,181.76,184.16,7133769.0,CVX,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-26,78.15,81.24,78.035,79.77,18725937.0,USO,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-26,80.92,81.97,80.66,81.18,5770111.0,SHEL,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-26,147.805,150.96,146.77,148.54,15632097.0,XOM,0.8467,0.8493,0.8452,0.8476,59.6473,149.599,147.7588
2026-02-27,55.64,56.15,54.925,55.92,59071460.0,XLE,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-02-27,82.77,83.665,82.19,83.51,6256238.0,SHEL,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-02-27,186.0,187.545,183.77,186.76,12035508.0,CVX,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-02-27,82.0,82.12,80.58,81.95,12164700.0,USO,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-02-27,38.8,38.9753,38.365,38.86,8312286.0,BP,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-02-27,151.0,153.65,149.25,152.5,30275132.0,XOM,0.8475,0.8482,0.8454,0.8464,64.817,149.918,148.391
2026-03-02,84.51,84.5499,83.31,84.22,9862765.0,SHEL,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-02,57.77,57.88,56.27,57.04,135633331.0,XLE,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-02,87.62,88.64,83.2,87.19,41780479.0,USO,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-02,190.33,191.44,187.22,189.6,15809121.0,CVX,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-02,159.35,159.605,153.03,154.22,31493082.0,XOM,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-02,39.395,39.51,38.84,39.47,15552346.0,BP,0.8471,0.8567,0.8471,0.8554,66.8062,150.2067,149.1682
2026-03-03,190.515,191.5599,187.4201,188.77,14004161.0,CVX,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-03,57.385,57.72,56.05,56.52,154770813.0,XLE,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-03,94.1,94.37,87.33,90.2,50397927.0,USO,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-03,39.03,39.56,38.575,38.86,14301503.0,BP,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-03,155.43,156.049,150.3,151.83,25198873.0,XOM,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-03,82.58,83.37,81.545,82.33,10666305.0,SHEL,0.8554,0.8672,0.854,0.8609,61.595,150.2978,149.5231
2026-03-04,187.45,188.46,184.15,186.03,11054382.0,CVX,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-04,90.22,91.59,89.11,91.56,28457330.0,USO,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-04,82.475,82.98,81.57,82.7,5563757.0,SHEL,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-04,56.06,56.43,55.325,56.19,70732742.0,XLE,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-04,150.72,151.16,147.86,149.82,16764761.0,XOM,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-04,38.8,39.01,38.355,38.84,7551114.0,BP,0.8611,0.8639,0.8578,0.8595,57.5306,149.9636,149.5627
2026-03-05,39.28,39.49,38.925,39.3,11974712.0,BP,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-05,94.46,98.83,94.055,96.31,47311258.0,USO,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-05,151.0,152.33,149.47,150.76,22969271.0,XOM,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-05,56.53,57.06,56.08,56.48,85177811.0,XLE,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-05,186.6,189.97,186.49,189.9,13567158.0,CVX,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-05,82.94,83.48,82.27,82.94,6447577.0,SHEL,0.8595,0.8651,0.8584,0.8613,58.8966,150.0229,149.7223
2026-03-06,39.69,40.5963,39.335,40.44,23635306.0,BP,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-06,105.38,109.98,104.53,108.77,68721956.0,USO,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-06,57.15,57.34,56.17,56.57,68219040.0,XLE,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-06,83.74,85.16,82.88,84.7,9924904.0,SHEL,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-06,190.88,192.41,188.12,189.94,13073120.0,CVX,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-06,153.15,153.8,149.96,151.21,21136427.0,XOM,0.8613,0.866,0.8604,0.8607,59.567,150.22,149.9207
2026-03-09,85.145,86.78,84.785,85.59,10234443.0,SHEL,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-09,190.995,191.65,188.11,189.44,15987487.0,CVX,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-09,119.42,124.07,98.47,104.33,143771885.0,USO,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-09,56.84,57.15,55.94,56.32,88747415.0,XLE,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-09,152.015,153.8899,149.47,150.44,25532656.0,XOM,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-09,40.52,41.2,40.185,40.65,22075361.0,BP,0.8643,0.869,0.8591,0.8593,57.8288,150.5236,149.9899
2026-03-10,56.055,56.46,55.365,55.6,88817874.0,XLE,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-10,188.63,189.18,185.64,186.29,11999554.0,CVX,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-10,107.13,107.56,94.23,105.86,135401380.0,USO,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-10,85.59,86.12,84.41,85.11,8617498.0,SHEL,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-10,40.4,40.75,39.49,39.94,17491531.0,BP,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-10,149.25,150.4,147.7,148.13,19617590.0,XOM,0.8593,0.8615,0.8569,0.8612,52.8466,150.3414,149.7419
2026-03-11,147.99,151.81,147.66,151.58,15297412.0,XOM,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-11,85.65,87.46,85.65,87.4,5776376.0,SHEL,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-11,55.63,57.04,55.54,56.98,48743711.0,XLE,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-11,40.6,41.585,40.4,41.56,16385256.0,BP,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-11,186.59,191.86,186.49,191.79,11371742.0,CVX,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-11,105.03,108.36,100.99,108.05,80928896.0,USO,0.8612,0.8649,0.8587,0.8645,58.5854,150.385,149.987
2026-03-12,87.93,88.975,87.81,88.36,6540509.0,SHEL,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-12,57.13,58.215,57.06,57.51,69358707.0,XLE,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-12,41.76,42.4762,41.68,42.16,15577724.0,BP,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-12,152.265,155.0,151.63,153.53,26053965.0,XOM,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-12,115.69,119.13,113.91,118.39,93641511.0,USO,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-12,192.58,198.88,191.77,196.97,27151829.0,CVX,0.8645,0.8687,0.8638,0.8686,61.4419,150.8314,150.4594
2026-03-13,57.5,57.93,57.1,57.7,43374633.0,XLE,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-13,88.73,89.91,88.44,89.43,7055150.0,SHEL,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-13,196.0,197.63,194.69,196.82,13016954.0,CVX,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-13,42.26,42.83,42.04,42.67,14407479.0,BP,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-13,154.3,156.89,152.975,156.12,22414094.0,XOM,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-13,115.08,121.15,114.56,119.89,59716043.0,USO,0.8687,0.8763,0.8672,0.8759,64.9043,151.2143,151.2141
2026-03-16,156.0,157.78,154.76,157.23,22835633.0,XOM,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163
2026-03-16,196.6,197.84,195.575,196.84,12683919.0,CVX,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163
2026-03-16,57.76,58.1,57.27,57.9,39474322.0,XLE,0.876,0.8762,0.8675,0.8691,66.3009,151.7836,152.0163
