,rsi,sma,ema
2020-12-11,67.8453,33.3007,33.2867
2020-12-14,60.4214,33.4665,33.4163
2020-12-15,62.7024,33.5279,33.6174
2020-12-16,64.477,33.6954,33.863
2020-12-17,63.3943,33.8861,34.0521
2020-12-18,59.7128,34.1527,34.1348
2020-12-21,56.0662,34.3527,34.1221
2020-12-22,52.8994,34.428,34.0343
2020-12-23,54.9452,34.5184,34.0156
2020-12-24,54.133,34.5138,33.9809
2020-12-28,54.7265,34.5625,33.966
2020-12-29,52.2807,34.5063,33.9023
2020-12-30,53.8406,34.4367,33.8827
2020-12-31,51.7431,34.275,33.8247
2021-01-04,53.1901,34.1417,33.8047
2021-01-05,61.9639,34.2159,34.0037
2021-01-06,65.7957,34.3069,34.2963
2021-01-07,66.9271,34.3799,34.5877
2021-01-08,68.5286,34.4947,34.8944
2021-01-11,72.4884,34.7329,35.3095
2021-01-12,75.0375,35.0766,35.7818
2021-01-13,76.2671,35.4927,36.2495
2021-01-14,79.9834,35.9877,36.8593
2021-01-15,65.7799,36.3523,37.126
2021-01-19,68.1695,36.7638,37.46
2021-01-20,69.8181,37.2426,37.824
2021-01-21,62.6291,37.6199,37.9859
2021-01-22,59.4712,37.9798,38.0526
2021-01-25,57.0563,38.2928,38.0531
2021-01-26,52.5873,38.4301,37.9421
2021-01-27,50.4394,38.473,37.7896
2021-01-28,53.2473,38.5368,37.7343
2021-01-29,48.1945,38.5009,37.5544
2021-02-01,48.5393,38.3896,37.4071
2021-02-02,51.6175,38.2592,37.3562
2021-02-03,58.3772,38.2012,37.5058
2021-02-04,61.3348,38.0864,37.7339
2021-02-05,65.9705,38.2058,38.1069
2021-02-08,70.9487,38.3948,38.6628
2021-02-09,67.9608,38.509,39.0796
2021-02-10,69.124,38.7343,39.4947
2021-02-11,62.7181,38.9237,39.7137
2021-02-12,64.5952,39.1838,39.9783
2021-02-16,68.4226,39.5932,40.3749
2021-02-17,70.2672,40.0806,40.8077
2021-02-18,66.0119,40.4778,41.0915
2021-02-19,66.9216,40.9664,41.376
2021-02-22,71.4581,41.5641,41.8349
2021-02-23,73.0073,42.165,42.3152
2021-02-24,76.083,42.7593,42.913
2021-02-25,71.1118,43.2455,43.3277
2021-02-26,64.4098,43.5558,43.5341
2021-03-01,69.0042,43.8612,43.9364
2021-03-02,67.4792,44.1819,44.2488
2021-03-03,68.5015,44.5003,44.569
2021-03-04,72.9568,45.0232,45.0875
2021-03-05,76.5741,45.6369,45.7812
2021-03-08,76.2771,46.1575,46.3758
2021-03-09,71.5928,46.5749,46.7877
2021-03-10,74.8488,47.1497,47.3472
2021-03-11,72.6082,47.6768,47.7814
2021-03-12,73.8192,48.129,48.2304
2021-03-15,66.2663,48.4438,48.4456
2021-03-16,60.8359,48.5859,48.4913
2021-03-17,61.5256,48.7987,48.5595
2021-03-18,51.8444,48.9426,48.3368
2021-03-19,50.769,48.9479,48.1087
2021-03-22,48.7934,48.9385,47.8471
2021-03-23,46.4764,48.8618,47.5445
2021-03-24,50.5788,48.7221,47.4055
2021-03-25,49.9893,48.442,47.2674
2021-03-26,55.3483,48.2557,47.3161
2021-03-29,54.0837,48.1066,47.3241
2021-03-30,51.1985,47.8071,47.253
2021-03-31,47.8676,47.484,47.0967
2021-04-01,53.7462,47.214,47.133
2021-04-05,50.2638,46.9847,47.0664
2021-04-06,49.6411,46.8214,46.9911
2021-04-07,50.6695,46.6575,46.9534
2021-04-08,48.1695,46.6097,46.8558
2021-04-09,47.6121,46.5732,46.7569
2021-04-12,45.9811,46.549,46.6304
2021-04-13,47.0889,46.5779,46.5439
2021-04-14,54.7506,46.6356,46.6462
2021-04-15,53.0051,46.6828,46.6974
2021-04-16,51.3459,46.6209,46.7065
2021-04-19,50.3903,46.5667,46.6946
2021-04-20,44.495,46.4841,46.5534
2021-04-21,48.3757,46.4942,46.5091
2021-04-22,44.8998,46.3692,46.3903
2021-04-23,46.598,46.3143,46.3205
2021-04-26,47.2401,46.2754,46.272
2021-04-27,51.415,46.2648,46.3104
2021-04-28,59.4602,46.3892,46.5307
2021-04-29,62.7072,46.5702,46.813
2021-04-30,53.2923,46.6728,46.8705
2021-05-03,59.3944,46.8561,47.0943
2021-05-04,60.6895,46.9664,47.3289
2021-05-05,66.2644,47.2016,47.7282
2021-05-06,67.8636,47.4899,48.138
2021-05-07,70.1739,47.8407,48.5901
2021-05-10,70.5623,48.2705,48.9984
2021-05-11,59.4918,48.5411,49.1332
2021-05-12,60.5633,48.8736,49.2853
2021-05-13,56.7696,49.1442,49.3345
2021-05-14,61.8782,49.4962,49.5412
2021-05-17,66.0515,49.8901,49.8789
2021-05-18,57.6304,50.0785,49.9751
2021-05-19,51.7738,50.1312,49.8966
2021-05-20,51.2325,50.2758,49.8129
2021-05-21,51.5443,50.332,49.7493
2021-05-24,54.2605,50.4077,49.7712
2021-05-25,48.5287,50.2977,49.6395
2021-05-26,51.3183,50.1942,49.6013
2021-05-27,49.6974,50.0161,49.5257
2021-05-28,48.8663,49.8177,49.439
2021-06-01,57.3211,49.8617,49.5972
2021-06-02,58.9979,49.9155,49.7879
2021-06-03,59.8474,50.028,49.98
2021-06-04,60.8305,50.0686,50.1766
2021-06-07,58.5435,50.0005,50.3023
2021-06-08,62.6289,50.1021,50.5318
2021-06-09,64.4456,50.3216,50.7888
2021-06-10,64.8,50.5555,51.0227
2021-06-11,61.0021,50.7499,51.1607
2021-06-14,60.3454,50.897,51.269
2021-06-15,68.5782,51.2601,51.6153
2021-06-16,67.0525,51.5687,51.8897
2021-06-17,54.9701,51.7738,51.892
2021-06-18,47.9572,51.8952,51.7164
2021-06-21,56.2384,52.0226,51.8087
2021-06-22,59.9948,52.1931,52.0228
2021-06-23,61.3926,52.3773,52.2607
2021-06-24,62.1799,52.5609,52.496
2021-06-25,62.6218,52.7768,52.7155
2021-06-28,54.5331,52.8295,52.7215
2021-06-29,52.7972,52.8277,52.6832
2021-06-30,54.6316,52.8474,52.7013
2021-07-01,55.3626,52.9126,52.7372
2021-07-02,54.8864,52.9784,52.7582
2021-07-06,46.3073,52.8014,52.5754
2021-07-07,42.4925,52.5807,52.3098
2021-07-08,41.458,52.47,52.0495
2021-07-09,47.061,52.5197,51.9456
2021-07-12,46.7955,52.4347,51.8489
2021-07-13,45.4605,52.2607,51.7326
2021-07-14,39.7724,51.9778,51.4812
2021-07-15,37.5959,51.6446,51.1985
2021-07-16,32.2539,51.2056,50.7715
2021-07-19,27.22,50.7475,50.1816
2021-07-20,30.8204,50.3492,49.7383
2021-07-21,40.2184,50.031,49.5552
2021-07-22,38.2003,49.6631,49.3239
2021-07-23,37.9793,49.2965,49.1156
2021-07-26,45.0259,49.1237,49.0959
2021-07-27,42.6693,48.9693,49.0062
2021-07-28,44.5447,48.8545,48.972
2021-07-29,47.8871,48.7169,49.0216
2021-07-30,42.5917,48.5016,48.9128
2021-08-02,42.6419,48.3043,48.8197
2021-08-03,45.8075,48.2247,48.8081
2021-08-04,40.5242,48.0985,48.6463
2021-08-05,42.4175,48.0913,48.5462
2021-08-06,45.8225,48.2415,48.5332
2021-08-09,43.0791,48.3156,48.4482
2021-08-10,48.0523,48.3407,48.4839
2021-08-11,48.8866,48.4149,48.5339
2021-08-12,48.2484,48.4855,48.5627
2021-08-13,45.3604,48.4347,48.5219
2021-08-16,41.5295,48.3724,48.3925
2021-08-17,39.8693,48.2637,48.2373
2021-08-18,35.2031,48.0416,47.9701
2021-08-19,29.8628,47.7999,47.5505
2021-08-20,29.9317,47.5583,47.1879
2021-08-23,43.0229,47.4113,47.1196
2021-08-24,45.3051,47.373,47.1114
2021-08-25,45.8244,47.3193,47.1157
2021-08-26,42.5606,47.1805,47.0343
2021-08-27,48.1784,47.1456,47.084
2021-08-30,45.425,47.015,47.0579
2021-08-31,42.6698,46.8354,46.9627
2021-09-01,39.6357,46.6181,46.7953
2021-09-02,46.757,46.5154,46.7986
2021-09-03,45.8237,46.4505,46.7777
2021-09-07,44.3704,46.3892,46.7233
2021-09-08,42.1224,46.3685,46.6195
2021-09-09,42.374,46.4511,46.534
2021-09-10,41.8355,46.5264,46.4475
2021-09-13,50.4106,46.5543,46.5301
2021-09-14,46.2383,46.5069,46.5121
2021-09-15,55.4807,46.5652,46.7051
2021-09-16,52.3219,46.6326,46.8043
2021-09-17,49.0161,46.5956,46.8155
2021-09-20,42.5652,46.5063,46.6586
2021-09-21,42.361,46.4529,46.5169
2021-09-22,50.4067,46.5403,46.5721
2021-09-23,57.9379,46.6618,46.8319
2021-09-24,59.7339,46.8269,47.1148
2021-09-27,65.1126,47.1153,47.5538
2021-09-28,66.8421,47.4717,48.0046
2021-09-29,66.6127,47.8233,48.3907
2021-09-30,60.6697,48.1172,48.6052
2021-10-01,66.9841,48.4548,49.0302
2021-10-04,68.9914,48.8883,49.4881
2021-10-05,68.4243,49.204,49.8736
2021-10-06,62.2022,49.4876,50.0797
2021-10-07,62.751,49.8215,50.2775
2021-10-08,67.3197,50.337,50.6213
2021-10-11,63.8781,50.8179,50.8489
2021-10-12,62.1131,51.184,51.0099
2021-10-13,61.1465,51.4263,51.1302
2021-10-14,64.4095,51.694,51.3398
2021-10-15,66.3408,51.8938,51.5884
2021-10-18,66.1442,52.0541,51.8004
2021-10-19,69.2212,52.2739,52.0907
2021-10-20,70.3034,52.5793,52.382
2021-10-21,62.4642,52.6861,52.5029
2021-10-22,64.0638,52.7711,52.6565
2021-10-25,68.2341,52.9369,52.9289
2021-10-26,72.4108,53.2617,53.334
2021-10-27,62.2886,53.4724,53.4912
2021-10-28,62.8768,53.6018,53.6479
2021-10-29,63.423,53.7784,53.8018
2021-11-01,67.1918,54.045,54.0666
2021-11-02,62.36,54.2727,54.2044
2021-11-03,57.4698,54.3899,54.2229
2021-11-04,59.3225,54.5004,54.2933
2021-11-05,61.6112,54.6497,54.4235
2021-11-08,64.107,54.7845,54.6156
2021-11-09,66.2663,54.9369,54.8547
2021-11-10,58.6122,55.0814,54.9157
2021-11-11,59.092,55.2072,54.9823
2021-11-12,56.2254,55.2282,54.9838
2021-11-15,58.6501,55.1925,55.0483
2021-11-16,61.3732,55.3006,55.1788
2021-11-17,56.9606,55.3542,55.2104
2021-11-18,52.9208,55.3549,55.1573
2021-11-19,40.0675,55.1042,54.7735
2021-11-22,44.2349,54.9545,54.5374
2021-11-23,51.2722,54.9585,54.519
2021-11-24,52.6621,54.9548,54.5431
2021-11-26,44.0422,54.7769,54.3079
2021-11-29,45.5068,54.5774,54.1431
2021-11-30,39.7413,54.2313,53.7992
2021-12-01,39.587,53.9605,53.4954
2021-12-02,46.2814,53.774,53.4033
2021-12-03,44.8796,53.5937,53.2786
2021-12-06,47.887,53.422,53.2499
2021-12-07,50.7791,53.2527,53.3043
2021-12-08,51.5348,53.1382,53.3721
2021-12-09,52.2367,53.0767,53.4492
2021-12-10,54.0292,53.2207,53.562
2021-12-13,47.4175,53.2281,53.5013
2021-12-14,47.0134,53.1302,53.4383
2021-12-15,45.7538,52.9942,53.3526
2021-12-16,46.3274,53.0016,53.2899
2021-12-17,40.1942,52.9056,53.0816
2021-12-20,36.7889,52.8637,52.8011
2021-12-21,44.5774,52.9074,52.7119
2021-12-22,47.1422,52.8896,52.691
2021-12-23,47.303,52.8976,52.6763
2021-12-27,51.8749,52.9166,52.7635
2021-12-28,50.7841,52.8809,52.8161
2021-12-29,47.8581,52.8009,52.7996
2021-12-30,45.957,52.6889,52.744
2021-12-31,48.4092,52.5769,52.7417
2022-01-03,59.9166,52.6944,53.0098
2022-01-04,67.7864,52.9647,53.5167
2022-01-05,69.9652,53.3019,54.0502
2022-01-06,73.6412,53.7297,54.693
2022-01-07,74.8248,54.2744,55.3144
2022-01-10,72.2663,54.8475,55.8058
2022-01-11,77.9657,55.5153,56.5626
2022-01-12,76.7276,56.14,57.1944
2022-01-13,73.6677,56.7315,57.6833
2022-01-14,76.1574,57.3458,58.2496
2022-01-18,78.3122,58.0468,58.8793
2022-01-19,78.3644,58.7829,59.4285
2022-01-20,78.6595,59.5511,59.9229
2022-01-21,71.4453,60.2269,60.225
2022-01-24,72.9511,60.7962,60.558
2022-01-25,77.3842,61.3502,61.0925
2022-01-26,72.8197,61.8069,61.4684
2022-01-27,74.8192,62.2254,61.9034
2022-01-28,75.1507,62.6193,62.2987
2022-01-31,76.5631,63.0803,62.7194
2022-02-01,83.7059,63.6638,63.6436
2022-02-02,82.5378,64.2473,64.4204
2022-02-03,77.3353,64.8043,64.9857
2022-02-04,79.8523,65.3915,65.6743
2022-02-07,81.1307,65.9645,66.3838
2022-02-08,70.6396,66.4046,66.7539
2022-02-09,68.9272,66.8115,67.031
2022-02-10,65.4707,67.2387,67.1828
2022-02-11,69.7107,67.7504,67.5433
2022-02-14,64.3939,68.0538,67.7128
2022-02-15,60.4008,68.3424,67.7447
2022-02-16,61.3396,68.5949,67.8142
2022-02-17,60.822,68.8301,67.8605
2022-02-18,57.0623,68.9694,67.7995
2022-02-22,53.3859,68.7528,67.6421
2022-02-23,54.4739,68.5685,67.5417
2022-02-24,50.5017,68.3816,67.342
2022-02-25,57.5177,68.2153,67.4059
2022-02-28,59.2847,68.0247,67.5287
2022-03-01,61.5139,68.0119,67.7223
2022-03-02,65.2314,68.1071,68.048
2022-03-03,66.5367,68.2814,68.3895
2022-03-04,73.0525,68.5228,69.0399
2022-03-07,77.6984,69.0294,69.9555
2022-03-08,78.5652,69.6387,70.8257
2022-03-09,59.6779,69.915,71.0002
2022-03-10,64.4219,70.3588,71.45
2022-03-11,63.0541,70.8293,71.7887
2022-03-14,54.4521,71.1666,71.729
2022-03-15,44.4431,71.1946,71.136
2022-03-16,43.9023,71.2649,70.5883
2022-03-17,48.6585,71.3359,70.3519
2022-03-18,47.9958,71.3514,70.1109
2022-03-21,55.4383,71.54,70.3121
2022-03-22,54.5804,71.6215,70.4447
2022-03-23,57.1398,71.7516,70.7095
2022-03-24,57.638,71.7074,70.968
2022-03-25,61.1761,71.5879,71.4035
2022-03-28,54.7136,71.2786,71.5033
2022-03-29,53.5912,71.2525,71.5386
2022-03-30,56.6595,71.1541,71.7331
2022-03-31,53.4478,71.0091,71.7633
2022-04-01,54.6799,71.0863,71.8511
2022-04-04,54.7772,71.456,71.9319
2022-04-05,53.4489,71.8169,71.9519
2022-04-06,55.9122,72.1076,72.0761
2022-04-07,59.4304,72.5046,72.3464
2022-04-08,63.4468,72.7934,72.7887
2022-04-11,53.8557,72.9185,72.8246
2022-04-12,57.8699,73.0722,73.059
2022-04-13,60.4329,73.2857,73.4027
2022-04-14,62.5038,73.4494,73.8191
2022-04-18,63.9385,73.8066,74.2636
2022-04-19,61.1727,74.142,74.5571
2022-04-20,61.6253,74.4022,74.8347
2022-04-21,58.2266,74.6785,74.9672
2022-04-22,51.9258,74.8036,74.8613
2022-04-25,44.1535,74.7476,74.4362
2022-04-26,44.2474,74.7202,74.0712
2022-04-27,51.1757,74.7818,74.0278
2022-04-28,57.388,74.9156,74.2877
2022-04-29,51.9643,74.8167,74.2864
2022-05-02,54.7066,74.976,74.42
2022-05-03,58.6113,75.1372,74.7425
2022-05-04,65.0159,75.4415,75.4299
2022-05-05,60.9909,75.5959,75.8641
2022-05-06,63.4126,75.7913,76.4007
2022-05-09,46.9628,75.5859,76.0259
2022-05-10,48.0861,75.4029,75.7661
2022-05-11,51.5771,75.388,75.7465
2022-05-12,52.3376,75.5156,75.7749
2022-05-13,57.1442,75.9827,76.0999
2022-05-16,60.6345,76.5794,76.6269
2022-05-17,62.4619,77.1027,77.2197
2022-05-18,58.7644,77.375,77.5622
2022-05-19,59.6282,77.7994,77.9165
2022-05-20,60.9235,78.1969,78.308
2022-05-23,64.3922,78.6112,78.8856
2022-05-24,65.2274,78.8391,79.446
2022-05-25,68.218,79.273,80.1547
2022-05-26,68.7362,79.6424,80.8088
2022-05-27,70.1982,80.5215,81.4871
2022-05-31,64.7411,81.2658,81.8885
2022-06-01,67.8553,82.0156,82.4522
2022-06-02,67.2642,82.7304,82.9208
2022-06-03,69.6431,83.3735,83.4936
2022-06-06,68.6966,83.8696,83.9607
2022-06-07,75.2584,84.5775,84.8971
2022-06-08,76.6764,85.4539,85.8519
2022-06-09,68.8091,86.1574,86.4141
2022-06-10,63.045,86.6981,86.6819
2022-06-13,51.575,86.8213,86.373
2022-06-14,52.0841,86.9282,86.1346
2022-06-15,49.3782,86.8396,85.786
2022-06-16,42.5001,86.5095,85.0731
2022-06-17,34.6693,85.7884,83.8368
2022-06-21,45.64,85.5042,83.3944
2022-06-22,40.6724,84.8768,82.5861
2022-06-23,37.4582,84.0934,81.5746
2022-06-24,40.6779,83.327,80.8963
2022-06-27,44.5523,82.7103,80.5585
2022-06-28,48.7337,81.964,80.5555
2022-06-29,43.8595,80.9285,80.1563
2022-06-30,40.6471,79.8792,79.5192
2022-07-01,44.0461,79.0676,79.1913
2022-07-05,40.466,78.3735,78.5855
2022-07-06,38.5802,77.5675,77.8809
2022-07-07,43.5091,77.0048,77.5824
2022-07-08,43.7649,76.671,77.3402
2022-07-11,43.1043,76.6408,77.0786
2022-07-12,41.3623,76.202,76.7181
2022-07-13,42.1137,76.0121,76.4456
2022-07-14,39.3955,75.882,76.0099
2022-07-15,42.6768,75.7336,75.7966
2022-07-18,46.1741,75.5494,75.7949
2022-07-19,50.6815,75.3463,76.048
2022-07-20,52.5925,75.4167,76.3812
2022-07-21,49.4244,75.5494,76.4951
2022-07-22,48.0235,75.5199,76.5152
2022-07-25,54.0893,75.8449,76.873
2022-07-26,53.2811,76.2441,77.1419
2022-07-27,57.1068,76.5981,77.6027
2022-07-28,59.0963,77.0105,78.1276
2022-07-29,65.9212,77.7203,79.086
2022-08-01,59.786,78.3477,79.6291
2022-08-02,58.7998,78.928,80.0517
2022-08-03,51.9362,79.4234,80.06
2022-08-04,44.8555,79.59,79.6177
2022-08-05,47.3963,79.7378,79.3822
2022-08-08,48.4121,79.7805,79.2368
2022-08-09,51.7063,79.8654,79.3033
2022-08-10,53.3871,80.098,79.4618
2022-08-11,58.1644,80.5375,79.9067
2022-08-12,59.5575,80.846,80.3882
2022-08-15,55.4345,81.07,80.6065
2022-08-16,53.3967,81.1173,80.6938
2022-08-17,54.9319,81.1444,80.8571
2022-08-18,59.1963,81.0401,81.2569
2022-08-19,58.3777,81.0708,81.5678
2022-08-22,58.1756,81.1229,81.829
2022-08-23,65.5077,81.6199,82.5281
2022-08-24,66.429,82.3945,83.2026
2022-08-25,67.2571,83.1223,83.8477
2022-08-26,63.2382,83.7412,84.2622
2022-08-29,67.1383,84.3998,84.888
2022-08-30,56.2549,84.7625,84.9789
2022-08-31,54.4583,84.9148,84.9725
2022-09-01,50.3236,84.9065,84.7632
2022-09-02,54.0784,85.1141,84.7855
2022-09-06,52.4886,85.3356,84.729
2022-09-07,50.4665,85.4587,84.5841
2022-09-08,52.346,85.4923,84.5498
2022-09-09,56.0539,85.6459,84.7084
2022-09-12,58.4827,85.8744,84.9773
2022-09-13,52.1119,85.7049,84.9403
2022-09-14,57.2581,85.6472,85.1854
2022-09-15,50.2062,85.3768,85.0614
2022-09-16,46.675,85.0811,84.762
2022-09-19,46.6532,84.6419,84.5014
2022-09-20,44.9344,84.3963,84.1855
2022-09-21,41.6915,84.1018,83.7351
2022-09-22,40.8811,83.8924,83.2999
2022-09-23,32.3043,83.2679,82.3516
2022-09-26,29.8294,82.5717,81.3201
2022-09-27,35.1497,82.0386,80.6346
2022-09-28,43.3496,81.6547,80.4102
2022-09-29,43.0117,81.1584,80.1943
2022-09-30,40.4287,80.5047,79.8449
2022-10-03,51.0757,80.2883,80.0882
2022-10-04,57.079,80.136,80.696
2022-10-05,62.7379,80.4083,81.6788
2022-10-06,66.3828,80.9699,82.8789
2022-10-07,64.0201,81.4668,83.7969
2022-10-10,59.1957,81.873,84.3331
2022-10-11,57.4087,82.3204,84.6982
2022-10-12,58.1059,82.8192,85.0657
2022-10-13,63.284,83.8423,85.7916
2022-10-14,57.338,84.8075,86.1033
2022-10-17,59.5234,85.7519,86.5428
2022-10-18,59.8025,86.5096,86.9451
2022-10-19,64.2167,87.4686,87.6479
2022-10-20,64.4138,88.5233,88.2736
2022-10-21,67.1033,89.408,89.0445
2022-10-24,68.0988,90.1271,89.8003
2022-10-25,66.0058,90.5561,90.37
2022-10-26,67.867,90.8785,91.0131
2022-10-27,68.4719,91.2922,91.6189
2022-10-28,72.7209,92.0449,92.5172
2022-10-31,72.8585,92.8579,93.3087
2022-11-01,74.2565,93.7134,94.125
2022-11-02,66.5391,94.2046,94.5599
2022-11-03,68.8012,94.9604,95.1134
2022-11-04,70.5428,95.7023,95.7365
2022-11-07,72.3687,96.5172,96.434
2022-11-08,72.8591,97.1652,97.0812
2022-11-09,57.3349,97.4806,97.0379
2022-11-10,60.2,97.775,97.1899
2022-11-11,65.5691,98.2415,97.7303
2022-11-14,66.041,98.7746,98.2378
2022-11-15,67.1661,99.2763,98.7684
2022-11-16,63.5276,99.674,99.0826
2022-11-17,63.7874,99.8814,99.3727
2022-11-18,60.7436,100.0191,99.5072
2022-11-21,57.4026,100.016,99.4912
2022-11-22,63.6323,100.3642,99.8606
2022-11-23,61.9011,100.5813,100.1127
2022-11-25,60.654,100.6961,100.2835
2022-11-28,51.2102,100.509,100.0254
2022-11-29,52.9057,100.3457,99.8889
2022-11-30,54.761,100.5573,99.8662
2022-12-01,53.2364,100.6328,99.782
2022-12-02,50.5958,100.4292,99.5968
2022-12-05,43.2054,100.012,99.0768
2022-12-06,37.4004,99.3563,98.2715
2022-12-07,36.986,98.7639,97.5461
2022-12-08,39.4067,98.2112,97.0094
2022-12-09,37.6277,97.6649,96.4392
2022-12-12,45.3299,97.3527,96.2495
2022-12-13,48.4486,96.9094,96.2236
2022-12-14,46.503,96.452,96.1068
2022-12-15,44.0437,95.9549,95.8838
2022-12-16,42.296,95.628,95.6022
2022-12-19,43.8208,95.2845,95.4142
2022-12-20,48.5551,94.987,95.4328
2022-12-21,52.4451,94.8117,95.6125
2022-12-22,46.429,94.5571,95.508
2022-12-23,53.7651,94.6742,95.7517
2022-12-27,57.1713,95.0778,96.1433
2022-12-28,52.2064,95.3804,96.2665
2022-12-29,54.1491,95.6862,96.4712
2022-12-30,56.6922,96.1187,96.78
2023-01-03,47.0162,96.1455,96.595
2023-01-04,47.801,96.118,96.4717
2023-01-05,53.5172,96.2939,96.6502
2023-01-06,56.3597,96.6196,96.9626
2023-01-09,51.1072,96.8607,96.9873
2023-01-10,54.6839,97.1755,97.2022
2023-01-11,57.3394,97.4749,97.5413
2023-01-12,60.9052,97.805,98.0561
2023-01-13,60.6984,98.2701,98.4938
2023-01-17,60.009,98.542,98.847
2023-01-18,53.1527,98.5688,98.876
2023-01-19,54.8528,98.7569,98.9859
2023-01-20,59.3903,99.0224,99.3236
2023-01-23,57.579,99.1798,99.5458
2023-01-24,59.9217,99.6468,99.8638
2023-01-25,57.9522,100.0556,100.0677
2023-01-26,66.8502,100.6025,100.7878
2023-01-27,60.3512,100.9275,101.1551
2023-01-30,54.8734,101.2531,101.2287
2023-01-31,59.5937,101.6318,101.585
2023-02-01,56.3059,101.8474,101.7421
2023-02-02,48.2091,101.715,101.4496
2023-02-03,49.874,101.6363,101.288
2023-02-06,49.4516,101.5596,101.1253
2023-02-07,56.165,101.8353,101.3652
2023-02-08,53.7548,102.0016,101.4538
2023-02-09,54.6559,102.0656,101.5818
2023-02-10,63.2903,102.4756,102.2684
2023-02-13,62.0755,102.7891,102.8085
2023-02-14,58.4243,103.052,103.1105
2023-02-15,57.5005,103.0012,103.3301
2023-02-16,56.5649,103.0661,103.4796
2023-02-17,46.012,102.9753,103.0736
2023-02-21,45.7846,102.7206,102.7085
2023-02-22,42.8025,102.4543,102.2188
2023-02-23,45.4845,102.4828,101.9159
2023-02-24,45.5118,102.4627,101.6546
2023-02-27,45.0272,102.4418,101.4041
2023-02-28,43.4333,102.1756,101.11
2023-03-01,46.5531,102.0366,100.973
2023-03-02,48.1556,101.9029,100.9156
2023-03-03,52.4045,101.5518,101.0356
2023-03-06,55.2083,101.2946,101.2599
2023-03-07,48.4467,100.9845,101.1896
2023-03-08,44.1339,100.5919,100.9325
2023-03-09,42.0326,100.1664,100.6074
2023-03-10,38.8673,99.9408,100.1631
2023-03-13,36.1728,99.6423,99.6289
2023-03-14,37.6738,99.4624,99.2141
2023-03-15,28.1813,98.8745,98.2143
2023-03-16,27.358,98.2479,97.2769
2023-03-17,25.7256,97.5574,96.3213
2023-03-20,34.9006,97.0765,95.8071
2023-03-21,47.2431,96.8283,95.9139
2023-03-22,42.6003,96.3893,95.7116
2023-03-23,40.5342,95.7833,95.3942
2023-03-24,40.8484,95.1206,95.1337
2023-03-27,46.5965,94.746,95.181
2023-03-28,49.66,94.5616,95.3809
2023-03-29,53.6512,94.5507,95.7755
2023-03-30,54.7637,94.6609,96.1813
2023-03-31,55.1357,94.862,96.5535
2023-04-03,66.4454,95.4545,97.6546
2023-04-04,63.4884,96.3184,98.4753
2023-04-05,66.3505,97.3473,99.4237
2023-04-06,61.2579,98.3278,100.0122
2023-04-10,59.9551,99.1072,100.4608
2023-04-11,61.3607,99.6429,100.9471
2023-04-12,61.019,100.3289,101.3541
2023-04-13,62.0433,101.1257,101.7718
2023-04-14,62.5922,101.9328,102.1675
2023-04-17,58.2206,102.5066,102.348
2023-04-18,62.8562,103.1396,102.774
2023-04-19,61.6396,103.6302,103.0987
2023-04-20,58.571,104.0267,103.2681
2023-04-21,59.4362,104.4361,103.4595
2023-04-24,64.2017,104.5695,103.8889
2023-04-25,58.5218,104.6662,104.0589
2023-04-26,55.1738,104.5669,104.0775
2023-04-27,58.4735,104.6817,104.2597
2023-04-28,61.7881,104.9266,104.5992
2023-05-01,51.1103,104.8828,104.4519
2023-05-02,41.4942,104.5521,103.7743
2023-05-03,37.8525,104.0467,102.9258
2023-05-04,34.9734,103.4014,101.9631
2023-05-05,41.6496,103.0133,101.4464
2023-05-08,42.6818,102.5085,101.0504
2023-05-09,42.7579,102.0295,100.7107
2023-05-10,40.0839,101.5202,100.2479
2023-05-11,36.6463,100.8614,99.6121
2023-05-12,36.6289,100.0607,99.0599
2023-05-15,37.2686,99.3812,98.6054
2023-05-16,32.6977,98.6049,97.902
2023-05-17,39.8621,97.8891,97.5715
2023-05-18,42.5809,97.1379,97.4005
2023-05-19,43.9875,96.655,97.3117
2023-05-22,41.1308,96.3829,97.0781
2023-05-23,45.3665,96.3437,97.0493
2023-05-24,48.676,96.5037,97.1687
2023-05-25,44.0187,96.368,97.038
2023-05-26,42.4548,96.1597,96.841
2023-05-30,40.3728,95.889,96.5573
2023-05-31,36.5157,95.5876,96.0857
2023-06-01,40.4055,95.4887,95.8202
2023-06-02,47.4571,95.5464,95.8814
2023-06-05,46.3017,95.5607,95.8774
2023-06-06,48.76,95.7968,95.9783
2023-06-07,54.9119,96.038,96.3547
2023-06-08,53.916,96.1954,96.6396
2023-06-09,51.5472,96.2689,96.7894
2023-06-12,48.7504,96.3632,96.8015
2023-06-13,48.812,96.3658,96.8144
2023-06-14,45.0738,96.2077,96.6702
2023-06-15,47.5413,96.2227,96.6339
2023-06-16,45.2616,96.2331,96.5101
2023-06-20,38.8926,96.1473,96.1103
2023-06-21,43.0134,96.2572,95.9035
2023-06-22,41.5189,96.2533,95.655
2023-06-23,39.2028,96.0348,95.3304
2023-06-26,46.0136,95.9697,95.2785
2023-06-27,46.8949,95.8657,95.265
2023-06-28,49.7813,95.6622,95.3566
2023-06-29,53.9076,95.5653,95.5937
2023-06-30,55.5709,95.5562,95.866
2023-07-03,56.2205,95.6238,96.1274
2023-07-05,53.9939,95.6544,96.2872
2023-07-06,41.2348,95.5087,95.9415
2023-07-07,42.1208,95.3312,95.6709
